"id","word","parent","year","type","word_type"
"aperiodic","aperiodic","aperiodically","1879","1","adjective"
"anisotropic","anisotropic","anisotropy","1879","1","adjective"
"anisotropic","anisotropic","anisotropically","1879","1","adjective"
"anisotropic","anisotropic","anisotropism","1879","1","adjective"
"anticlinal","anticlinal","anticlinal","1879","1","adjective"
"adverb[2]","adverb","adverb","1879","1","adjective"
"authoritarian","authoritarian","authoritarianism","1879","1","adjective"
"beige[2]","beige","beige","1879","1","adjective"
"azo","azo","azo","1879","3","adjective"
"anisotropic","anisotropic","anisotropic","1879","1","adjective"
"anticlockwise","anticlockwise","anticlockwise","1879","1","adjective or adverb"
"blooming","blooming","blooming","1879","1","adjective or adverb"
"bacillus","bacillus","bacilli","1879","3","noun"
"audiometer","audiometer","audiometric","1879","1","noun"
"bone china","bone china","bone","1879","1","noun"
"taste bud","taste bud","Bud","1879","1","noun"
"affiliate[2]","affiliate","affiliate","1879","1","noun"
"gill arch","gill arch","arches","1879","1","noun"
"bushveld","bushveld","bushveld","1879","1","noun"
"serum albumin","serum albumin","albumin","1879","1","noun"
"agenesis","agenesis","agenesis","1879","3","noun"
"caca","caca","Caca","1879","1","noun"
"artiodactyl","artiodactyl","artiodactyl","1879","3","noun"
"balneology","balneology","balneology","1879","3","noun"
"caecilian","caecilian","caecilian","1879","3","noun"
"audiometer","audiometer","audiometry","1879","1","noun"
"amazonite","amazonite","amazonite","1879","3","noun"
"Aunt Sally","Aunt Sally","aunt","1879","1","noun"
"backstroke","backstroke","backstroke","1879","1","noun"
"call-and-response","call-and-response","call","1879","1","noun"
"standard candle","standard candle","candle","1879","1","noun"
"brockage","brockage","brockage","1879","1","noun"
"bacillus","bacillus","bacillus","1879","3","noun"
"fore-and-aft rig","fore-and-aft rig","aft","1879","1","noun"
"beating reed","beating reed","beating","1879","1","noun"
"audiometer","audiometer","audiometer","1879","1","noun"
"cachou","cachou","cachou","1879","3","noun"
"acaricide","acaricide","acaricidal","1879","3","noun"
"blastula","blastula","blastulation","1879","1","noun"
"arc lamp","arc lamp","arc","1879","1","noun"
"aviculture","aviculture","aviculture","1879","3","noun"
"blastula","blastula","blastula","1879","1","noun"
"aplite","aplite","aplitic","1879","1","noun"
"aviculture","aviculture","aviculturist","1879","3","noun"
"alanine","alanine","alanine","1879","3","noun"
"major axis","major axis","Axis","1879","1","noun"
"acaricide","acaricide","acaricide","1879","3","noun"
"buy[2]","buy","buy","1879","1","noun"
"aplite","aplite","aplite","1879","1","noun"
"blastula","blastula","blastulae","1879","1","noun"
"blanketflower","blanketflower","blanketflower","1879","1","noun"
"major axis","major axis","axes","1879","1","noun"
"apropos[3]","apropos","apropos","1879","1","preposition"
"candle[2]","candle","candler","1879","1","verb"
"candle[2]","candle","candle","1879","1","verb"
"arteriovenous","arteriovenous","arteriovenous","1880","3","adjective"
"acidic","acidic","acidic","1880","1","adjective"
"appointive","appointive","appointive","1880","1","adjective"
"bemedaled","bemedaled","bemedalled","1880","1","adjective"
"Cajun[2]","Cajun","Cajun","1880","1","adjective"
"bemedaled","bemedaled","bemedaled","1880","1","adjective"
"Airedale terrier","Airedale terrier","Airedale","1880","1","noun"
"bureaucratism","bureaucratism","bureaucratism","1880","1","noun"
"carbarn","carbarn","carbarn","1880","1","noun"
"anisometropia","anisometropia","anisometropic","1880","3","noun"
"bobble[2]","bobble","bobble","1880","1","noun"
"carabid","carabid","carabid","1880","1","noun"
"two-bagger","two-bagger","bagger","1880","1","noun"
"aphesis","aphesis","aphetic","1880","1","noun"
"self-awareness","self-awareness","awareness","1880","1","noun"
"aphesis","aphesis","aphetically","1880","1","noun"
"brumby","brumby","brumby","1880","1","noun"
"acculturation","acculturation","acculturation","1880","1","noun"
"anisometropia","anisometropia","anisometropia","1880","3","noun"
"alexandrite","alexandrite","alexandrite","1880","3","noun"
"cade oil","cade oil","cade","1880","1","noun"
"blastopore","blastopore","blastoporal","1880","1","noun"
"boomer","boomer","boomer","1880","1","noun"
"Boston lettuce","Boston lettuce","Boston","1880","1","noun"
"accrual[1]","accrual","accrual","1880","1","noun"
"bull fiddle","bull fiddle","bull","1880","1","noun"
"Santa Ana","Santa Ana","Ana","1880","1","noun"
"breeches buoy","breeches buoy","breeches","1880","1","noun"
"Atlantic time","Atlantic time","Atlantic","1880","1","noun"
"blastopore","blastopore","blastoporic","1880","1","noun"
"antipodal[2]","antipodal","antipodal","1880","1","noun"
"blackbirder","blackbirder","blackbirder","1880","1","noun"
"binomial nomenclature","binomial nomenclature","binomial","1880","1","noun"
"barbwire","barbwire","barbwire","1880","1","noun"
"ban[3]","ban","Ban","1880","1","noun"
"ammonium phosphate","ammonium phosphate","ammonium","1880","1","noun"
"boomlet","boomlet","boomlet","1880","1","noun"
"blackstrap molasses","blackstrap molasses","blackstrap","1880","1","noun"
"strawberry blonde[1]","strawberry blonde","blonde","1880","1","noun"
"breeches buoy","breeches buoy","buoy","1880","1","noun"
"bearded collie","bearded collie","bearded","1880","1","noun"
"aphesis","aphesis","aphesis","1880","1","noun"
"blanket stitch","blanket stitch","blanket","1880","1","noun"
"ban[3]","ban","bani","1880","1","noun"
"blastopore","blastopore","blastopore","1880","1","noun"
"barking deer","barking deer","barking","1880","1","noun"
"boycott","boycott","boycotter","1880","1","verb"
"bureaucratize","bureaucratize","bureaucratize","1880","1","verb"
"belly up","belly up","belly","1880","1","verb"
"bombinate","bombinate","bombinate","1880","1","verb"
"bombinate","bombinate","bombination","1880","1","verb"
"belly up","belly up","bellying","1880","1","verb"
"bureaucratize","bureaucratize","bureaucratization","1880","1","verb"
"boycott","boycott","boycott","1880","1","verb"
"belly up","belly up","bellied","1880","1","verb"
"bag of waters","bag of waters","bag","1881","3",""
"binucleate","binucleate","binuclear","1881","1","adjective"
"actinomorphic","actinomorphic","actinomorphy","1881","1","adjective"
"binucleate","binucleate","binucleated","1881","1","adjective"
"actinomorphic","actinomorphic","actinomorphic","1881","1","adjective"
"cardiopulmonary","cardiopulmonary","cardiopulmonary","1881","3","adjective"
"anaerobic","anaerobic","anaerobically","1881","3","adjective"
"anaerobic","anaerobic","anaerobic","1881","3","adjective"
"binucleate","binucleate","binucleate","1881","1","adjective"
"acarid","acarid","acarid","1881","1","noun"
"ammonium cyanate","ammonium cyanate","ammonium","1881","3","noun"
"barrel cactus","barrel cactus","barrel","1881","1","noun"
"gentle breeze","gentle breeze","breeze","1881","3","noun"
"autumn crocus","autumn crocus","autumn","1881","1","noun"
"breechblock","breechblock","breechblock","1881","1","noun"
"apraxia","apraxia","apraxic","1881","3","noun"
"actinomycosis","actinomycosis","actinomycotic","1881","1","noun"
"cardiac muscle","cardiac muscle","cardiac","1881","3","noun"
"breakaway[1]","breakaway","breakaway","1881","1","noun"
"bacteria","bacteria","bacteria","1881","1","noun"
"caladium","caladium","Caladium","1881","1","noun"
"arteriosclerosis","arteriosclerosis","arteriosclerosis","1881","1","noun"
"bilharzia","bilharzia","Bilharzia","1881","3","noun"
"apraxia","apraxia","apraxia","1881","3","noun"
"analphabet","analphabet","analphabetism","1881","1","noun"
"Indo-Aryan","Indo-Aryan","Aryan","1881","1","noun"
"bilharzia","bilharzia","bilharzial","1881","3","noun"
"storage battery","storage battery","battery","1881","1","noun"
"beehive oven","beehive oven","beehive","1881","3","noun"
"bolometer","bolometer","bolometer","1881","1","noun"
"three-bagger","three-bagger","bagger","1881","1","noun"
"actinomycosis","actinomycosis","actinomycosis","1881","1","noun"
"witches'-broom","witches'-broom","broom","1881","1","noun"
"bile acid","bile acid","bile","1881","3","noun"
"general anesthesia","general anesthesia","anesthesia","1881","1","noun"
"arteriosclerosis","arteriosclerosis","arteriosclerotic","1881","1","noun"
"aesthete","aesthete","aesthete","1881","1","noun"
"bluegill","bluegill","bluegill","1881","1","noun"
"ampere","ampere","ampere","1881","1","noun"
"byssinosis","byssinosis","byssinosis","1881","1","noun"
"blastocyst","blastocyst","blastocyst","1881","3","noun"
"general anesthesia","general anesthesia","anesthetic","1881","1","noun"
"amniotic sac","amniotic sac","amniotic","1881","3","noun"
"bronchial asthma","bronchial asthma","bronchial","1881","3","noun"
"analphabet","analphabet","analphabetic","1881","1","noun"
"analphabet","analphabet","analphabet","1881","1","noun"
"moderate breeze","moderate breeze","breeze","1881","3","noun"
"American chameleon","American chameleon","American","1881","1","noun"
"bile salt","bile salt","bile","1881","1","noun"
"Americanist","Americanist","Americanist","1881","1","noun"
"bronchial asthma","bronchial asthma","asthma","1881","3","noun"
"baffle[2]","baffle","baffle","1881","1","noun"
"apraxia","apraxia","apractic","1881","3","noun"
"barrel cactus","barrel cactus","cacti","1881","1","noun"
"azoospermia","azoospermia","azoospermia","1881","3","noun"
"bolometer","bolometer","bolometric","1881","1","noun"
"barrel cactus","barrel cactus","Cactus","1881","1","noun"
"bellyache[2]","bellyache","bellyache","1881","1","verb"
"autoecious","autoecious","autoecism","1882","3","adjective"
"bossy[3]","bossy","bossiness","1882","1","adjective"
"autoecious","autoecious","autoeciously","1882","3","adjective"
"autoecious","autoecious","autoecious","1882","3","adjective"
"autoecious","autoecious","autoicous","1882","3","adjective"
"bossy[3]","bossy","bossy","1882","1","adjective"
"bike[2]","bike","bike","1882","1","noun"
"biogenetic law","biogenetic law","biogenetic","1882","1","noun"
"calico bass","calico bass","calico","1882","3","noun"
"first aid","first aid","aid","1882","1","noun"
"briar[2]","briar","briar","1882","1","noun"
"adsorption","adsorption","adsorption","1882","1","noun"
"beefsteak tomato","beefsteak tomato","beefsteak","1882","1","noun"
"anesthetist","anesthetist","anesthetist","1882","1","noun"
"alligator snapping turtle","alligator snapping turtle","alligator","1882","1","noun"
"calcicole","calcicole","calcicolous","1882","1","noun"
"adsorption","adsorption","adsorptive","1882","1","noun"
"actinomyces","actinomyces","Actinomyces","1882","1","noun"
"calcicole","calcicole","calcicole","1882","1","noun"
"Xaverian Brother","Xaverian Brother","brother","1882","1","noun"
"breech delivery","breech delivery","breech","1882","1","noun"
"ammeter","ammeter","ammeter","1882","1","noun"
"briar[2]","briar","brier","1882","1","noun"
"reflex arc","reflex arc","arc","1882","1","noun"
"leaf butterfly","leaf butterfly","butterfly","1882","1","noun"
"Bihari","Bihari","Bihari","1882","1","noun"
"amyloplast","amyloplast","amyloplast","1882","1","noun"
"acrobatics","acrobatics","acrobatics","1882","1","noun plural but singular or plural in construction"
"blow in","blow in","blowing","1882","1","verb"
"batter[5]","batter","battered","1882","3","verb"
"batter[5]","batter","batter","1882","3","verb"
"blow in","blow in","blown","1882","1","verb"
"autarchic","autarchic","autarchical","1883","1","adjective"
"automobile[1]","automobile","automobile","1883","1","adjective"
"breathy","breathy","breathiness","1883","1","adjective"
"asocial","asocial","asocial","1883","1","adjective"
"anthophilous","anthophilous","anthophilous","1883","1","adjective"
"apotropaic","apotropaic","apotropaic","1883","1","adjective"
"autarchic","autarchic","autarchic","1883","1","adjective"
"bone-chilling","bone-chilling","bone","1883","1","adjective"
"breathy","breathy","breathy","1883","1","adjective"
"alternator","alternator","alternator","1883","1","noun"
"grain alcohol","grain alcohol","alcohol","1883","1","noun"
"bye","bye","bye","1883","1","noun"
"carboxylic acid","carboxylic acid","carboxylic","1883","1","noun"
"apartment building","apartment building","building","1883","1","noun"
"blend[2]","blend","blend","1883","1","noun"
"monkey business","monkey business","business","1883","1","noun"
"biker","biker","bike","1883","1","noun"
"press agent","press agent","agentry","1883","1","noun"
"buffer state","buffer state","buffer","1883","1","noun"
"apartment building","apartment building","apartment","1883","1","noun"
"Anglophile","Anglophile","Anglophile","1883","1","noun"
"Christian Brother","Christian Brother","brother","1883","1","noun"
"algin","algin","algin","1883","1","noun"
"angular acceleration","angular acceleration","angular","1883","1","noun"
"ampere-hour","ampere-hour","ampere","1883","1","noun"
"ball bearing","ball bearing","ball","1883","1","noun"
"arabinose","arabinose","arabinose","1883","1","noun"
"actinomycete","actinomycete","actinomycete","1883","1","noun"
"briquette","briquette","briquette","1883","1","noun"
"bridgework","bridgework","bridgework","1883","1","noun"
"angular acceleration","angular acceleration","acceleration","1883","1","noun"
"biocenosis","biocenosis","biocoenosis","1883","1","noun"
"Australianism","Australianism","Australianism","1883","1","noun"
"carpenter ant","carpenter ant","ant","1883","1","noun"
"amylase","amylase","amylase","1883","1","noun"
"basset hound","basset hound","basset","1883","1","noun"
"bucko","bucko","bucko","1883","1","noun"
"bye","bye","by","1883","1","noun"
"bicentennial","bicentennial","bicentennial","1883","1","noun"
"autoxidation","autoxidation","autoxidation","1883","1","noun"
"ball bearing","ball bearing","bearing","1883","1","noun"
